Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Canonical smiles,MinAbsEStateIndex,qed,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MRHI,BalabanJ,Chi3n,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA5,SMR_VSA6,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NOCount,NumAliphaticHeterocycles,NumAromaticRings,NumHDonors,MolLogP,fr_Ar_N,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_methoxy,fr_nitro,fr_para_hydroxylation,fr_unbrch_alkane
Parathion,-3.949,1,291.26500000000004,0,1,7,70.83000000000001,-4.66,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0106745506844709,0.4359809048867015,0.4241207295876462,1.2222222222222223,8.072965342781153,2.809298823967879,1.8391786287701848,8015.473437137421,4.343346752924327,5.749511833283905,0.0,0.0,5.687386274683562,6.718607232363179,0.0,0.0,0.0,23.93959022556187,18.137074977843508,13.847474399381248,13.213763929025836,5.687386274683562,5.749511833283905,20.85435041206228,10.114318268765572,5.687386274683562,18.963275762309745,0.0,13.847474399381248,0.0,0.0,16.07461939405392,-0.0106745506844709,0.3942901234567904,1.5237322490086749,0.0,6,0,1,0,3.2711000000000023,0,0,0,0,0,0,0,0,0,1,0,0
indoline,-2.195,2,119.167,1,2,0,12.03,-1.04,c2ccc1NCCc1c2 ,c1ccc2c(c1)CCN2,1.110462962962963,0.5472625753439292,0.384487805594405,1.2222222222222223,5.542879277934856,2.53519473965517,1.7271528558467562,254.268989977729,0.6893178470731808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.232142680596136,0.0,6.4208216229260096,11.861545009918906,5.687386274683562,0.0,6.4208216229260096,0.0,0.0,0.0,6.544756405912575,0.0,0.0,29.58225687785277,0.0,2.7731481481481484,0.0,1.110462962962963,0.0,1,1,1,1,1.6545999999999996,0,0,0,0,0,0,0,0,0,0,1,0
1-Nitronapthalene,-3.414,1,173.171,0,2,1,43.14,-3.54,O=N(=O)c1cccc2ccccc12,O=[N+]([O-])c1cccc2ccccc12,0.1649074074074079,0.4911699868350679,0.2766861184339474,1.0,5.900377339596616,2.83097565836767,1.9633177672942652,1269.222326572108,1.2418451678191944,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,6.06636706846161,10.309535263282466,0.0,0.0,5.687386274683562,0.0,0.0,10.114318268765572,10.610697323501231,5.386224214464796,5.386224214464796,18.19910120538483,18.19910120538483,0.0,0.0,0.1649074074074079,0.0,0.0,0.0,3,0,2,0,2.748000000000001,0,0,0,0,0,0,0,0,0,1,0,0
3-Methyl-2-pentanone,-1.266,1,100.161,0,0,2,17.07,-0.67,CCC(C)C(=O)C,CCC(C)C(C)=O,0.2638888888888886,0.5150193170931499,0.2997284170368992,1.7142857142857142,5.771809625051745,3.34341705895396,1.3063561790536302,27.977093296928835,2.3754673721340387,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,27.19203322199788,0.0,0.0,0.0,4.794537184071822,5.917906046161393,5.917906046161393,5.783244946364939,6.4208216229260096,6.923737199690624,13.847474399381248,0.0,0.0,0.0,0.5578703703703702,5.599768518518519,0.0,1,0,0,0,1.6215,0,0,0,0,0,0,0,1,0,0,0,0
isoguanine,-1.74,1,151.129,3,2,0,100.71,-3.401,Nc1nc(O)nc2nc[nH]c12 ,Nc1nc(O)nc2nc[nH]c12,0.1990740740740746,0.4769713284240621,0.4789080952439534,1.4545454545454546,5.805089112358933,2.9065946681415005,1.301822646760895,514.325039405107,0.7592026919690413,5.516700717616262,11.465039998602755,0.0,0.0,6.010464839586836,4.9839785209472085,9.967957041894415,0.0,0.0,6.3273200747645415,0.0,5.733667477162185,5.817862777835028,6.010464839586836,0.0,0.0,11.828327617421865,11.16387793838399,0.0,0.0,0.0,19.935914083788838,0.0,6.33375,0.1990740740740746,0.0,0.0,6,0,2,3,-0.3593,4,0,0,0,0,0,0,0,0,0,0,0
Triallate,-4.578,1,304.67,0,0,4,20.31,-4.88,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,0.0159876543209873,0.7401533625188045,0.3287465591115236,1.125,8.132446291304772,4.395102108176326,1.850927603949016,1723.3853469707617,5.667271442753093,4.491468174157927,0.0,0.0,5.239211713172287,0.0,0.0,0.0,0.0,17.83653526504271,5.032286352113597,39.77863045705841,5.752853606746789,4.794537184071822,0.0,0.0,0.0,21.81436154562613,10.785139958860386,11.761884949391115,4.899909730850478,27.694948798762496,0.0,0.0163060594608219,0.0,0.3042283950617284,7.906483861034125,0.0,2,0,0,0,4.843900000000003,0,0,1,0,0,0,3,0,0,0,0,0
"1,5-Hexadiene ",-2.112,1,82.14599999999999,0,0,3,0.0,-2.68,C=CCCC=C,C=CCCC=C,1.0590277777777777,0.3611916015719576,0.1030718307834594,1.0,4.737432950472358,2.6559049179251715,0.5749149571305296,20.986300857070454,3.4800000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196996,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,12.152040213667762,13.157871367196996,0.0,0.0,0.0,7.100833333333333,0.0,0,0,0,0,2.1386000000000003,0,2,0,0,0,0,0,0,0,0,0,1
Indole,-2.654,2,117.15099999999995,1,2,0,15.79,-1.52,c2ccc1[nH]ccc1c2,c1ccc2[nH]ccc2c1,1.2060185185185186,0.5439155908694729,0.3611762912891017,1.0,5.782479110967439,2.9546597902851044,1.4625176415169718,254.268989977729,0.6166634028189337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713544289229338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3295777085363,23.18307972633204,0.0,1.2060185185185186,0.0,0.0,0.0,1,0,2,1,2.1678999999999995,1,0,0,0,0,0,0,0,0,0,1,0
Androstenedione,-3.393,1,286.415,0,4,0,34.14,-3.69,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,0.0245729009196269,0.6719379087230691,0.2990872112439102,0.9047619047619048,5.914072980706774,1.703811290891583,7.671015383110987,85969.52181428958,1.7083866703268475,5.783244946364939,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,18.2566337152488,0.0,65.21404738278933,0.0,0.0,0.0,9.589074368143644,28.583699077277743,10.82998093879356,29.320208031214055,38.524929737556064,0.0,6.076020106833881,13.847474399381248,0.0,1.6393084293902749,2.8831121005500964,4.6417052206685145,0.0,2,0,0,0,4.087400000000003,0,1,0,0,0,0,0,2,0,0,0,0
1-Hexene,-2.364,1,84.16199999999999,0,0,3,0.0,-3.23,CCCCC=C,C=CCCCC,1.1770833333333337,0.3635055738815131,0.1030829803040114,1.6666666666666667,4.636931836752408,2.488403771876112,0.7618016810571366,20.986300857070454,3.7400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,5.782222222222222,0.0,0,0,0,0,2.3626000000000005,0,1,0,0,0,0,0,0,0,0,0,1
Xipamide,-3.642,1,354.8150000000001,3,2,3,109.48999999999998,-3.79,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0.2351129062736201,0.7862751201178845,0.5070642573533244,1.2173913043478262,7.888857704695115,2.481292347581099,3.321023396405604,79211.95440455276,3.636027088417813,10.64499530880168,0.0,10.023291153407584,5.907179729351506,0.0,13.556770721936878,0.0,0.0,11.753753343145172,10.586084805438322,18.742957874899023,5.316788604006331,5.687386274683562,5.749511833283905,10.023291153407584,13.847474399381248,10.586084805438322,5.687386274683562,23.25963712031721,0.0,32.04657560476608,5.316788604006331,22.972731131836472,2.0157685517622697,-1.1040704522549758,3.6390941253044415,-4.118514712983957,6,0,2,3,2.5621400000000008,0,0,1,2,0,0,1,0,0,0,1,0
Ethylcyclohexane,-3.245,1,112.216,0,1,1,0.0,-4.25,CCC1CCCCC1,CCC1CCCCC1,1.0868055555555554,0.4889029976557186,0.0651181814171218,1.125,4.625132959945627,2.125016255414672,2.3020951405812147,91.36757727918736,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,5.917906046161393,0.0,0.0,6.923737199690624,0.0,0.0,1.0868055555555554,2.315462962962963,0.0,0,0,0,0,2.976700000000002,0,0,0,0,0,0,0,0,0,0,0,0
2-Nonanone,-2.263,1,142.242,0,0,6,17.07,-2.58,CCCCCCCC(=O)C,CCCCCCCC(C)=O,0.3300911753590327,0.5209988837775532,0.300031023494696,1.1,5.747929218114287,2.8385891218139165,1.632392158505876,142.19516056908168,7.669999999999999,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,52.372404136937305,0.0,0.0,0.0,4.794537184071822,0.0,0.0,5.783244946364939,12.84164324585202,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.3300911753590327,3.8658672682035777,0.0,1,0,0,0,2.935900000000002,0,0,0,0,0,0,0,1,0,0,0,3
Mebendazole,-4.118,1,295.298,2,3,3,84.07999999999998,-3.88,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0.0698360208280841,0.72749043527813,0.4525718571728653,1.0909090909090908,6.098942467676115,1.92608740987131,3.1859048124278964,160560.53402831935,2.6656417808941635,0.0,5.783244946364939,5.948339280986494,0.0,6.093240070938415,9.77851570501903,0.0,0.0,11.126902983393991,18.143198976510057,0.0,12.426586145283864,10.742876465058316,0.0,4.736862953800049,0.0,11.731584227351432,22.16030441862652,0.0,30.33183534230805,18.19910120538483,20.021608599700794,4.505768103467348,2.4772606636522587,0.1997566557487198,0.0,1.2724402124384089,6,0,3,2,2.972200000000001,2,0,1,0,0,1,0,1,1,0,0,0
Chloropham,-3.544,1,213.664,1,1,2,38.33,-3.38,CC(C)OC(=O)Nc1cccc(Cl)c1,CC(C)OC(=O)Nc1cccc(Cl)c1,0.1303850151171586,0.8188192037855182,0.4465919427810191,1.5,6.304321980212543,2.5599256739669265,1.4137575023425597,1087.9701617828598,3.661951241687633,0.0,0.0,0.0,0.0,6.093240070938415,4.794537184071822,0.0,0.0,10.710019588424888,6.103966387748303,19.95144078712955,5.316788604006331,10.481923458755384,0.0,4.736862953800049,0.0,6.103966387748303,10.710019588424888,0.0,38.112942673227685,0.0,5.316788604006331,4.900872071050642,0.6279166666666669,0.0,3.578475651577504,0.0,3,0,1,1,3.2969000000000017,0,0,1,0,0,1,1,0,0,0,0,0
RTI 12,-3.446,1,288.73800000000006,0,3,1,49.330000000000005,-4.114,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,0.1023866213151922,0.7572370793475882,0.3088459425173278,1.25,6.293642976361516,2.32340388869338,3.331186154684457,46321.05734808636,1.8205539243237356,10.97097259472782,5.817862777835028,0.0,5.907179729351506,0.0,9.967957041894415,0.0,0.0,19.789271960202843,11.250837766380558,6.923737199690624,23.392247850290723,17.323111830353618,0.0,0.0,0.0,5.907179729351506,28.89704327017242,5.687386274683562,42.40989355898719,11.823646930541102,9.967957041894415,0.0,1.282613378684808,1.155638070042833,2.631048122952885,1.728860544217687,5,1,2,0,2.878000000000001,2,0,1,0,0,0,1,0,0,0,0,0
Carbaryl,-3.087,1,201.225,1,2,1,38.33,-3.224,CNC(=O)Oc1cccc2ccccc12,CNC(=O)Oc1cccc2ccccc12,0.4524508692365827,0.7695670306859667,0.4118597328988006,1.1333333333333333,5.896103239414069,2.464953756163773,2.156410830677796,3599.3743683136177,1.90830321656312,5.749511833283905,0.0,0.0,0.0,6.093240070938415,4.794537184071822,0.0,0.0,12.433896197141983,0.0,0.0,7.04767198267719,4.794537184071822,5.749511833283905,0.0,0.0,0.0,5.749511833283905,10.772448428929591,6.06636706846161,36.39820241076966,5.316788604006331,5.126759259259259,0.0,0.5763425925925927,0.0,1.535182350718065,3,0,2,1,2.5580000000000007,0,0,1,0,0,1,0,0,0,0,0,0
"3,5-Dimethylpyridine",-2.0980000000000003,1,107.15599999999998,0,1,0,12.89,0.38,Cc1cncc(C)c1,Cc1cncc(C)c1,1.226851851851852,0.4913877769176361,0.2641818022519834,1.125,5.136977196435668,3.077660437970554,1.0116830880086127,64.0524865010122,1.0594030875809968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,0.0,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,26.2411615426074,11.05034558940882,0.0,2.453703703703704,0.0,4.083333333333333,0.0,1,0,1,0,1.69844,1,0,0,2,0,0,0,0,0,0,0,0
"1,4-Cyclohexadiene",-1.842,2,80.12999999999998,0,1,0,0.0,-2.06,C1C=CCC=C1,C1=CCC=CC1,1.1388888888888888,0.3896627262233231,0.0844406837535908,0.6666666666666666,5.018944307257109,2.4,0.8776643872851508,34.3994618804395,0.7127241728381909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.8926,0,4,0,0,0,0,0,0,0,0,0,0
Mecarbam,-3.738,1,329.3800000000001,0,0,8,65.07000000000001,-2.518,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.0204286344167294,0.6342244676965567,0.4494065098465438,1.1578947368421053,8.676230918359456,4.397208956208479,1.836341146219456,9229.697863144913,7.269182491946857,0.0,0.0,11.60071733012956,0.0,6.093240070938415,9.6944469149223,0.0,0.0,7.04767198267719,25.573499500285543,20.771211599071872,32.62117148296273,4.794537184071822,0.0,30.38575054993415,0.0,12.359735571259709,13.213763929025836,16.281634526963636,6.923737199690624,13.847474399381248,0.0,15.504681201184177,-2.5081525092032697,-0.3711629188712519,6.368207387636124,1.3668066578483244,6,0,0,0,2.632000000000001,0,0,2,0,0,1,0,0,0,0,0,0
1-Phenylethanol,-1.919,1,122.16699999999996,1,1,1,20.23,-0.92,CC(O)c1ccccc1,CC(O)c1ccccc1,0.3414814814814821,0.6011560814583123,0.3887122290252251,1.2222222222222223,5.156940867830353,2.848234050597751,1.281977023245168,129.22533870330605,1.5413467698836087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,13.027703587438928,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,5.563451491696996,6.923737199690624,30.33183534230805,0.0,0.0,0.9699074074074076,0.0,1.7592592592592593,0.0,1,0,1,1,1.7399,0,0,0,0,0,0,0,0,0,0,0,0
"1,2-Dichloropropane",-1.794,1,112.987,0,0,1,0.0,-1.6,CC(Cl)CCl,CC(Cl)CCl,0.1219135802469133,0.4549266289784627,0.1251251140376751,1.8,6.273287095862443,2.5395388613593903,0.2126245343140723,9.65148445440323,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.257091313176064,0.0,12.30082506789635,5.880003444970339,0.0,0.0,0.0,0.0,5.3770878682057255,5.880003444970339,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.5432098765432101,1.85570987654321,0.0,0,0,0,0,1.8525,0,0,0,0,0,0,2,0,0,0,0,0
2-Ethyl-2-hexanal,-2.081,1,126.19899999999998,0,0,4,17.07,-2.46,CCCC=C(CC)C=O,CCCC=C(C=O)CC,0.8645833333333333,0.41706821443298,0.2982692832501751,1.4444444444444444,5.7225321295950105,3.608178415345876,1.2548244049285573,99.31601294519112,3.949811066126856,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,31.12172992197685,0.0,12.999757306524504,6.923737199690624,0.0,0.9276388888888892,0.0,4.101662887377174,0.0,1,0,0,0,2.3218000000000005,0,2,0,0,0,0,0,0,0,0,0,0
Disulfoton,-3.975,1,274.413,0,0,9,18.46,-4.23,CCOP(=S)(OCC)SCCSCC,CCOP(=S)(OCC)SCCSCC,0.6440460443436633,0.4690255384985063,0.3219679757054398,1.0714285714285714,8.675076046216581,3.7767972529836142,1.2556226775526171,986.1165664634418,7.547184073764443,0.0,0.0,5.693537600778055,0.0,0.0,0.0,11.761884949391115,0.0,11.505707213493578,13.213763929025836,20.771211599071872,30.472324749266203,0.0,0.0,20.85435041206228,0.0,0.0,13.213763929025836,17.258560820240366,11.38172479611316,25.609359348772365,6.923737199690624,11.014989134542706,-2.022856355505165,3.307730694129504,7.370785619803477,0.0,2,0,0,0,3.770200000000002,0,0,0,0,0,0,0,0,0,0,0,2
methyltestosterone acetate,-4.863,1,344.4950000000001,0,4,1,43.370000000000005,-5.284,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.0991076546359281,0.6393034938949915,0.4589655297359685,1.04,5.912461315898604,1.6567983068408636,8.861120277560312,432068.67467836535,2.298316462121891,5.601050810983688,5.783244946364939,0.0,0.0,5.969305287951849,0.0,0.0,0.0,18.75954929201341,0.0,84.66257259315427,0.0,0.0,0.0,14.325937321943693,28.58369907727774,22.4003370377291,23.53696308484912,32.10410811463005,6.923737199690624,6.076020106833881,20.771211599071872,5.901759691326791,1.4337579260099105,2.240213661081717,8.515961058993998,0.0,3,0,0,0,4.840100000000005,0,1,0,0,1,1,0,1,0,0,0,0
"2,4,6-PCB",-5.604,1,257.547,0,2,1,0.0,-6.14,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,Clc1ccc(-c2c(Cl)cccc2Cl)cc1,0.6433541194255483,0.6489454818006694,0.084343739047924,0.6666666666666666,6.388233027562039,2.584092666430649,2.0956590902233505,2961.53506460715,2.2827579558028908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.631351432920976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,11.126902983393991,0.0,42.46456947923127,0.0,0.0,1.8125000000000009,0.0,0.0,0.0,0,0,2,0,5.313800000000002,0,0,0,0,0,0,3,0,0,0,0,0
difluron,-4.692,1,310.687,2,2,2,58.2,-6.02,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,0.3738014403292184,0.8904352022299832,0.32565693796833,0.9523809523809524,6.302047161877185,2.055651412719528,2.518976704465858,45416.327976119406,3.760605013480412,17.197893173788785,0.0,0.0,5.907179729351506,6.031114512338072,13.575367279421462,0.0,0.0,10.710019588424888,0.0,0.0,5.316788604006331,19.262753554105025,0.0,0.0,11.63444168209179,0.0,10.710019588424888,18.19910120538483,0.0,5.316788604006331,5.316788604006331,26.750807219275835,-0.4421651129587625,-3.267917232923847,0.0,0.0,4,0,2,2,3.5801000000000016,0,0,3,0,0,0,3,0,0,0,0,0
Triclosan,-5.645,1,289.545,1,2,2,29.46,-4.46,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.0522993827160491,0.8286850628089901,0.5042031316845323,0.8235294117647058,6.351081320478915,2.3122378354877973,2.0348262969219864,6760.591529483623,2.9732672324480336,5.749511833283905,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,16.111633695944263,5.022633313741326,0.0,0.0,0.0,17.248535499851716,0.0,0.0,11.49902366656781,20.817411774507885,0.0,30.33183534230805,0.0,0.0,5.450679012345679,0.0,0.6350261400856647,0.0,0.0,2,0,2,1,5.144700000000002,0,0,0,0,0,1,3,0,0,0,0,0
Corticosterone,-3.454,1,346.46700000000016,2,4,2,74.6,-3.24,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,0.0541489677316693,0.8060203920942325,0.3927746595045805,1.24,5.912988346381303,1.7001113115352162,8.437777133168886,517709.8828815434,2.3285123966942147,6.606881964512918,11.566489892729878,0.0,0.0,0.0,0.0,0.0,0.0,12.338727669087405,6.103966387748303,64.89719214761162,6.606881964512918,0.0,0.0,9.589074368143644,34.501605123439134,40.83916488835914,24.6774553381748,32.10410811463005,0.0,6.076020106833881,13.847474399381248,0.0,0.9793322599101372,1.118041564007248,4.031338547056665,0.0,4,0,0,2,2.6667000000000005,0,1,0,0,0,0,0,2,0,0,0,0
"1,3,5-Trimethylbenzene ",-3.375,1,120.19499999999998,0,1,0,0.0,-3.4,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,1.3541666666666667,0.4933927122974484,0.0563652847429749,0.6666666666666666,5.266192904514404,3.165670309917317,1.366025403784439,85.7569381887915,1.5627607309331124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,38.970312804456704,0.0,4.062500000000001,0.0,6.375,0.0,0,0,1,0,2.611860000000001,0,0,0,3,0,0,0,0,0,0,0,0
1-Pentadecanol,-4.586,1,228.42,1,0,13,20.23,-6.35,CCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,0.3727777777777779,0.4363114016689052,0.3963765693422824,0.5,4.479850486998358,2.828262412638549,3.2616672736016925,3682.875586750231,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,90.39441829772878,6.606881964512918,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,0.0,2.6473729195002718,0.0,1,0,0,1,5.069900000000006,0,0,0,0,0,0,0,0,0,0,0,11
"2,2',6,6'-PCB",-5.915,1,291.992,0,2,1,0.0,-7.39,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,0.5300925925925928,0.6072884054188123,0.0836059346624793,0.5,6.43741844553864,2.7731464229293827,2.175524570331422,4345.68383438608,2.1622496394808524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.217436238359294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.217436238359294,0.0,36.39820241076966,0.0,0.0,0.0,1.3359876543209883,0.0,0.0,0.0,0,0,2,0,5.967200000000002,0,0,0,0,0,0,4,0,0,0,0,0
"5,5-Dimethylbarbituric acid",-0.556,1,156.141,2,1,0,75.27000000000001,-1.742,O=C1NC(=O)NC(=O)C1(C)C,CC1(C)C(=O)NC(=O)NC1=O,0.5636574074074072,0.4587202348759105,0.3276312863692885,1.0,6.180801088431554,2.930240445198694,1.5894345083117605,209.39626826429853,1.0862088180679756,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,13.847474399381248,0.0,4.794537184071822,0.0,9.589074368143644,5.41499046939678,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,-1.1449305555555558,-1.1273148148148144,2.897037037037037,0.0,5,1,0,2,-0.6214000000000002,0,0,4,0,0,0,0,0,0,0,0,0
"1,2-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-3.1,O=N(=O)c1ccccc1N(=O)=O,O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.4837962962962956,0.4941192629438991,0.345528495201059,0.9166666666666666,5.509497706141204,3.267076195703772,1.2751245407275005,475.3488290041983,1.3643615791748425,0.0,0.0,0.0,0.0,11.374772549367124,0.0,0.0,0.0,12.13273413692322,9.846622097635342,0.0,0.0,11.374772549367124,0.0,0.0,20.228636537531145,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,-0.9675925925925916,0.0,0.0,0.0,6,0,1,0,1.503,0,0,0,0,0,0,0,0,0,2,2,0
3-Methyl-2-butanone,-0.912,1,86.13399999999999,0,0,1,17.07,-0.12,CC(C)C(=O)C,CC(=O)C(C)C,0.2129629629629628,0.4687710926871188,0.2997396385899406,1.5,5.768269316038373,3.2575861612334887,0.8130525295851417,13.609640474436812,1.9424795640326973,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,20.771211599071872,0.0,0.0,0.0,4.794537184071822,5.917906046161393,11.701150992526332,0.0,0.0,6.923737199690624,13.847474399381248,0.0,0.0,0.0,0.4722222222222225,5.38425925925926,0.0,1,0,0,0,1.2314,0,0,0,0,0,0,0,1,0,0,0,0
Hexadecane,-6.159,1,226.44799999999992,0,0,13,0.0,-8.4,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,1.372777777777778,0.3149047241460033,0.0653823832227926,0.3125,4.479764728580435,2.828262412638549,3.457106781186547,3682.875586750231,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.7389771203454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,4.580440283444987,0.0,0,0,0,0,6.487600000000007,0,0,0,0,0,0,0,0,0,0,0,11
"1,8-Cineole",-2.579,1,154.253,0,3,0,9.23,-1.74,CC12CCC(CC1)C(C)(C)O2,CC12CCC(CC1)C(C)(C)O2,0.1579861111111111,0.5210255264729503,0.3691300164664661,1.0909090909090908,4.972061515391833,2.2239918531978677,3.5358886933172697,293.9926160508495,1.0992889094512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.202101621967376,57.65659971274329,0.0,0.0,0.0,4.736862953800049,5.917906046161393,11.202101621967376,0.0,5.917906046161393,0.0,0.0,20.771211599071872,6.060185185185185,0.3784722222222223,0.8234490740740739,6.756550925925926,0.0,1,2,0,0,2.7441000000000013,0,0,0,0,0,1,0,0,0,0,0,0
Tricyclazole,-2.8680000000000003,1,189.243,0,3,0,30.19,-2.07,Cc2cccc3sc1nncn1c23 ,Cc1cccc2sc3nncn3c12,0.9623148148148152,0.5426422325694252,0.2717743503212979,1.3846153846153846,7.231202502636803,2.683285650583276,2.1593605850427706,2163.7130108335105,0.8328854614150407,6.3273200747645415,0.0,4.960872922772032,0.0,0.0,0.0,0.0,10.197363616602075,0.0,10.216620634085364,6.923737199690624,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,4.960872922772032,17.66410595269928,4.400694606261793,35.32020202167753,3.305462962962963,2.496342592592593,0.0,2.105648148148148,0.0,3,0,3,0,2.25242,3,0,0,1,0,0,0,0,0,0,1,0
